"","ID","Dia","Mes","Any","Lloc","Grau_Perill","Tipus_Desencadenant","Origen","Mida","Membres","Arrossegats","Ferits","Morts","Activitat","lat","long"
"145",306,"24","03","2018","Coma Pregona",4,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí de pista",42.327396,0.897486
"146",238,"22","03","2018","Conangles",3,"Placa (PL)","Accidental",NA,3,3,1,2,"Esquí de muntanya",42.632476,0.782819
"147",457,"18","03","2018","Arinsal",2,"Placa (PL)","Accidental",3,6,3,0,0,"Esquí fora pista",42.5632274414321,1.45574100800961
"148",272,"11","03","2018","Canal de l'Ordiguer",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Alpinisme",42.287427,1.655332
"149",458,"01","03","2018","Arcalís",4,"Placa (PL)","Accidental",3,2,2,1,1,"Esquí de muntanya",42.6299172938445,1.47123316624995
"150",459,"20","02","2018","Bony d'Envalira",4,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.5162711674548,1.7092750712726
"151",267,"11","02","2018","Canal de l'os",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.67691,1.219594
"152",269,"11","02","2018","Muntanya del Estanyets",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Taula fora pista",42.552375,0.989787
"153",332,"10","02","2018","Les Agudes (Massís del Montseny)",-1,"Placa (PL)","Accidental",NA,3,3,3,0,"Alpinisme",41.789832,2.445474
"154",271,"07","02","2018","Coll de la Marrana",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.417527,2.243593
"155",246,"04","02","2018","Coll de Certascan",3,"Placa (PL)","Accidental",NA,5,2,1,0,"Esquí de muntanya",42.709404,1.274527
"156",250,"27","01","2018","Comabella",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí fora pista",42.319643,1.923743
"157",460,"16","01","2018","Portella de Rialb",2,"Placa (PL)","Accidental",1,3,2,0,0,"Esquí de muntanya",42.6402413604066,1.53557006085043
"158",461,"16","01","2018","Tossa d'Incles",2,"Placa (PL)","Desconegut",1.5,NA,1,0,0,"Esquí de muntanya",42.5807676906943,1.69310901494233
"159",225,"12","01","2018","Pic de la Coma del Forn",2,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.677636,1.190628
"160",227,"12","01","2018","Campirme",2,"Placa (PL)","Accidental",NA,NA,-1,0,0,"Esquí de muntanya",42.662878,1.196625
"161",224,"04","01","2018","Solana de la Carma",2,"Puntual (PU)","Natural",NA,1,1,0,0,"Raquetes",42.570152,0.824808
"162",254,"03","12","2017","Tuc de la Cigalera",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí fora pista",42.670897,0.993596
"163",229,"04","05","2019","Coll de la Marrana",2,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.417121,2.242709
"164",372,"18","04","2019","W Pico Tempestades. Corredor Magadeta",-1,"Placa (PL)","Accidental",2,2,2,0,0,"Esquí de muntanya",42.624899,0.661801
"165",228,"13","04","2019","Coll de l’Estany Gelat",2,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.614599,0.983647
"166",449,"13","04","2019","Pic d'Anrodat",3,"Placa (PL)","Accidental",3,3,1,0,0,"Esquí de muntanya",42.6236967695409,1.68031258124558
"167",450,"11","04","2019","Arcalís",2,"Puntual (PU)","Accidental",1,3,1,1,0,"Esquí fora pista",42.6187388507648,1.48793950271557
"168",219,"06","02","2019","Tuc de la Llança",2,"Placa (PL)","Accidental",NA,3,3,1,0,"Esquí de muntanya",42.682668,0.992107
"169",451,"03","02","2019","Sorteny",3,"Placa (PL)","Accidental",3,3,3,3,0,"Esquí de muntanya",42.6051262289445,1.57380358818295
"170",255,"26","01","2019","La Vinheta",3,"Placa (PL)","Accidental",NA,1,1,0,1,"Esquí fora pista",42.69638,0.426964
"171",452,"26","01","2019","Grau Roig",4,"Placa (PL)","Accidental",1.5,4,1,1,0,"Esquí de muntanya",42.5247480423482,1.70493434443424
"172",453,"26","01","2019","Pas de la Casa",4,"Placa (PL)","Accidental",1,6,1,0,0,"Esquí fora pista",42.5329707771267,1.72137184656498
"173",454,"17","12","2018","Clots de Massat",2,"Desconegut (null)","Accidental",2,1,1,1,0,"Raquetes",42.5757115483155,1.70257638314417
"174",455,"01","12","2018","Pas de la Casa",-1,"Placa (PL)","Accidental",1.5,1,1,0,0,"Esquí fora pista",42.5274363631943,1.7228912496931
"175",230,"12","03","2020","Pic de Sudorn",2,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí de muntanya",42.535812,1.049188
"176",260,"10","03","2020","Tuc de Vacivèr",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí fora pista",42.713003,0.991212
"177",268,"08","03","2020","Estany del Diable",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Taula de muntanya",42.668246,1.194258
"178",275,"08","03","2020","Tuc de Beret",3,"Placa (PL)","Accidental",NA,NA,0,0,0,"Esquí de muntanya",42.723402,1.004706
"179",283,"08","03","2020","Tuc de Beret",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.723402,1.004706
"180",256,"03","03","2020","La Vinheta",3,"Placa (PL)","Accidental",NA,2,2,1,1,"Taula fora pista",42.69638,0.426964
"181",240,"23","12","2019","Gra de Fajol",3,"Placa (PL)","Accidental",NA,2,2,2,0,"Alpinisme",42.416553,2.247858
"182",274,"21","12","2019","Coll de la Marrana",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Alpinisme",42.416979,2.242926
"183",239,"10","12","2019","Sendrosa-Aubeta",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí de muntanya",42.648235,0.946721
"184",281,"10","12","2019","Vall de Gerber",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.617175,0.983828
"185",282,"10","12","2019","Molières",3,"Placa (PL)","Accidental",NA,1,1,1,0,"Esquí de muntanya",42.629597,0.699121
"186",448,"10","12","2019","Arcalís",3,"Placa (PL)","Accidental",2,5,2,0,0,"Esquí fora pista",42.6207283815208,1.48612659906561
"187",273,"23","11","2019","Coll de la Marrana",3,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.417121,2.242709
"188",76,"23","11","2021","Orreaga, collado de Lepoeder",-1,"Placa (PL)","Accidental",1,NA,1,0,0,"Esquí de muntanya",43.026147,-1.295783
"189",90,"08","05","2021","Corredor Estasen, Aneto",-1,"Desconegut","Desconegut",NA,4,4,4,0,"Alpinisme",42.631477,0.65392
"190",89,"05","05","2021","Taillon",-1,"Puntual (PU)","Natural",2,1,1,1,0,"Esquí de muntanya",42.693829,-0.050659
"191",134,"18","04","2021","Pico Veleta",-1,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",37.0535160217992,-3.36663823508853
"192",439,"29","03","2021","Tristaina",1,"Placa (PL)","Accidental",2,16,1,0,0,"Esquí de muntanya",42.6421039300865,1.48097604574109
"193",87,"20","03","2021","Locampo",2,"Placa (PL)","Accidental",1,3,2,1,0,"Esquí de muntanya",42.634442,0.982899
"194",88,"20","03","2021","Cap del Muntanyó d'Àrreu",2,"Placa (PL)","Accidental",2,1,1,0,0,"Esquí de muntanya",42.681246,0.9952
"195",85,"13","02","2021","Montjoia_Artiga de Lin",1,"Placa (PL)","Accidental",2,5,2,1,0,"Taula de muntanya",42.691699,0.681243
"196",86,"13","02","2021","Tort de Rius",1,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",42.626284,0.81153
"197",83,"02","02","2021","Canal SW Prat del Duc inferior",1,"Placa (PL)","Accidental",1,1,1,0,0,"Esquí de muntanya",42.183321,1.527995
"198",84,"02","02","2021","Canal SW Prat del Duc superior",1,"Placa (PL)","Accidental",1,1,1,0,0,"Esquí de muntanya",42.183458,1.527979
"199",440,"02","02","2021","Port del Rat",3,"Placa (PL)","Accidental",1.5,8,3,0,0,"Esquí fora pista",42.62053890514,1.47565747887162
"200",82,"31","01","2021","Estany-Mascarida",3,"Placa (PL)","Accidental",2,2,2,0,0,"Taula de muntanya",42.67002,1.195287
"201",80,"26","01","2021","Estació d'esquí de Luz Ardiden (tancada)",3,"Placa (PL)","Desconegut",2,1,1,0,1,"Esquí de muntanya",42.883197,-0.064005
"202",81,"26","01","2021","Tuc de Vacivèr",2,"Placa (PL)","Accidental",2,2,1,0,0,"Taula de muntanya",42.715963,0.992731
"203",441,"26","01","2021","Forn de Sorteny",3,"Placa (PL)","Accidental",2,3,1,0,0,"Esquí de muntanya",42.6338342239433,1.58264197428954
"204",442,"24","01","2021","Montmalús",3,"Placa (PL)","Accidental",2,9,2,0,0,"Esquí de muntanya",42.5092484076712,1.68844689621846
"205",78,"16","01","2021","Maià",2,"Placa (PL)","Accidental",2,NA,1,0,0,"Moto de neu",42.547235,1.719812
"206",79,"16","01","2021","Forn (Sorteny)",2,"Placa (PL)","Accidental",2,3,1,0,0,"Desconegut",42.633086,1.582688
"207",443,"16","01","2021","Pic del Maià",3,"Placa (PL)","Accidental",2,1,1,0,0,"Moto de neu",42.5496659227588,1.7188133633706
"208",77,"12","01","2021","Pic Blanc",1,"Placa (PL)","Accidental",NA,2,1,1,0,"Esquí de muntanya",42.52169,1.720662
"209",444,"12","01","2021","Pic Blanc d'Envalira",2,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",42.5203832280078,1.72017473783872
"210",445,"11","01","2021","Forat dels Malhiverns",2,"Placa (PL)","Accidental",2,1,1,0,0,"Esquí de muntanya",42.5918265728163,1.45489308700472
"211",75,"08","01","2021","Petrechema",1,"Placa (PL)","Accidental",1,2,1,0,0,"Esquí de muntanya",42.9017972,-0.7855578
"212",73,"03","01","2021","Comes de Rubió",1,"Placa (PL)","Accidental",1,NA,1,0,0,"Esquí de muntanya",42.41173,1.217045
"213",151,"23","04","2022","Pic de Piau",3,"Placa (PL)","Accidental",2,5,1,0,0,"Esquí de muntanya",42.7634294294141,0.148037473656988
"214",149,"16","04","2022","Besiberri Nord",2,"Placa (PL)","Accidental",1.5,2,1,0,0,"Esquí de muntanya",42.6059790805946,0.829848807991929
"215",141,"04","04","2022","Cap Vaquèira-Vinheta",3,"Placa (PL)","Accidental",2,3,1,0,1,"Esquí fora pista",42.695700281905,0.974698536153746
"216",143,"04","04","2022","Olla del Bacivèr",3,"Placa (PL)","Accidental",2,4,3,1,0,"Taula fora pista",42.7136732376438,0.987875201786075
"217",146,"03","04","2022","Pic Blanc",3,"Placa (PL)","Accidental",2,1,1,0,0,"Esquí fora pista",42.5256336196399,1.7244671076025
"218",147,"03","04","2022","Coma del Forn",3,"Placa (PL)","Accidental",1.5,1,1,0,0,"Esquí de muntanya",42.6799351653572,1.19458515593549
"219",148,"03","04","2022","Coma del Forn",3,"Placa (PL)","Accidental",1.5,1,1,0,0,"Esquí de muntanya",42.6799351653572,1.19458515593549
"220",436,"03","04","2022","Pic Blanc",3,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí fora pista",42.525032693561,1.72476199103062
"221",142,"02","04","2022","Baciver - Paletes de la Reina",4,"Placa (PL)","Accidental",2,1,1,0,0,"Esquí fora pista",42.7161160589623,0.985805717913406
"222",176,"01","04","2022","Hoyo sin tierra",2,"Placa (PL)","Accidental",NA,5,3,-1,0,"Esquí de muntanya",43.170496,-4.825373
"223",144,"15","03","2022","Serra Seca",3,"Placa (PL)","Accidental",2,4,1,0,0,"Esquí de muntanya",42.5122853736047,1.70768820867104
"224",145,"15","03","2022","Soldeu",3,"Placa (PL)","Accidental",3,2,2,0,0,"Taula fora pista",42.5494762302712,1.64830303905402
"225",437,"15","03","2022","El Tarter",3,"Placa (PL)","Accidental",2,2,2,0,0,"Taula fora pista",42.550867295126,1.64762784074931
"226",438,"15","03","2022","Pic de Serra Seca",3,"Placa (PL)","Accidental",1.5,4,1,0,0,"Esquí de muntanya",42.5169038097683,1.70216757047526
"227",138,"11","03","2022","Bacivèr",2,"Puntual (PU)","Accidental",1,2,1,0,0,"Esquí fora pista",42.710128397595,0.985758925814331
"228",140,"11","03","2022","Agulles Travessani",3,"Placa (PL)","Accidental",2,8,7,0,0,"Esquí de muntanya",42.6132910009904,0.886093318865884
"229",139,"10","03","2022","Gavarnie",3,"Desconegut","Natural",2,2,1,0,1,"Alpinisme",42.6933658302488,-0.00872274668165529
"230",136,"21","02","2022","Pic de Ratera",2,"Placa (PL)","Accidental",1,5,3,0,0,"Esquí de muntanya",42.597934447819,0.95536089166993
"231",137,"21","02","2022","Pica Cervi de Durro",2,"Placa (PL)","Accidental",2,1,1,0,0,"Esquí fora pista",42.4623148652577,0.867287619125441
"232",135,"16","01","2022","Saslosses (Val d'Aran)",2,"Placa (PL)","Accidental",1,2,1,0,0,"Esquí de muntanya",42.63466,0.895809
"233",133,"03","12","2021","Bc. de Astún",3,"Placa (PL)","Accidental",2,2,1,0,-1,"Esquí de muntanya",42.8104736340661,-0.499782343403072
"234",132,"28","11","2021","Roques Blanques-Pic de la Dona",3,"Placa (PL)","Desconegut",2.5,1,1,-1,1,"Alpinisme",42.4304915483218,2.2677345868399
"235",124,"25","11","2021","Puigmal",3,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",42.3875360845881,2.10866979333546
"236",392,"04","03","2023","Pico Arriel",3,"Placa (PL)","Accidental",NA,4,1,1,0,"Desconegut",42.834534597957,-0.331634490260742
"237",394,"02","03","2023","Pic de l'Hortell",2,"Placa (PL)","Accidental",2,3,1,0,0,"Esquí fora pista",42.6220862787094,1.50963682148668
"238",393,"27","02","2023","Vulturó",2,"Placa (PL)","Accidental",1.5,NA,1,0,0,"Esquí de muntanya",42.1821741057811,1.5259953131724
"239",389,"26","02","2023","Cambra d'Ase",3,"Placa (PL)","Accidental",NA,2,1,0,0,"Esquí de muntanya",42.4523096407252,2.13045593997398
"240",391,"26","02","2023","Gra de Fajol",3,"Desconegut (null)","Accidental",2.5,2,2,1,0,"Alpinisme",42.4169146141823,2.25322955143851
"241",383,"25","02","2023","Tuc de la Cigalera",3,"Placa (PL)","Accidental",1,2,1,0,0,"Esquí de muntanya",42.6725876885289,0.994252448682436
"242",384,"25","02","2023","Pico Brazato",3,"Placa (PL)","Accidental",2,3,1,0,0,"Esquí de muntanya",42.7423827644436,-0.202828728741036
"243",385,"25","02","2023","Pico Foratula",3,"Placa (PL)","Accidental",2,1,1,0,0,"Esquí de muntanya",42.7440058988326,-0.227406818986386
"244",387,"25","02","2023","Pic de la Mina",4,"Placa (PL)","Accidental",NA,3,2,1,0,"Esquí de muntanya",42.5331605197668,1.7705577434398
"245",390,"25","02","2023","Pic Saint André",3,"Desconegut (null)","Accidental",NA,3,3,1,0,"Esquí de muntanya",42.7190203387166,-0.0656377445796519
"246",388,"24","02","2023","Pic de la Mina",3,"Placa (PL)","Accidental",2,3,1,0,0,"Esquí de muntanya",42.5442278428444,1.76795295480317
"247",382,"19","02","2023","Picón de Jeres",-1,"Placa (PL)","Accidental",2,2,2,0,0,"Alpinisme",37.1163208579085,-3.24551149973301
"248",381,"18","02","2023","Picón de Jeres",-1,"Placa (PL)","Accidental",2,2,2,2,0,"Alpinisme",37.1157390950434,-3.24223112860703
"249",379,"15","02","2023","Saslòses (Val d'Aran)",2,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",42.635685,0.89708
"250",378,"28","01","2023","Bachimaña",3,"Placa (PL)","Accidental",2,9,2,0,0,"Esquí de muntanya",42.7777222741555,-0.227077164724359
"251",435,"24","01","2023","Pic de l'Hortell",3,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de muntanya",42.6206178537021,1.50592053709478
"252",377,"20","01","2023","Bonaigua",3,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí fora pista",42.6580027784926,0.983096986592442
"253",376,"18","01","2023","Cap de Vaqueira",3,"Placa (PL)","Accidental",2,2,2,2,0,"Esquí fora pista",42.6960205983104,0.972254955401124
"254",374,"10","01","2023","Peña Santa de Castilla",-1,"Placa (PL)","Accidental",NA,2,1,0,0,"Alpinisme",43.2037368611273,-4.96047790911666
"255",375,"10","01","2023","Campirme",2,"Placa (PL)","Accidental",2.5,6,1,0,-1,"Esquí de muntanya",42.6668234697054,1.18850469551825
"256",373,"19","12","2022","Pico de Argualas",2,"Placa (PL)","Accidental",NA,6,1,0,0,"Esquí de muntanya",42.7651526566296,-0.262766288398053
"257",371,"18","12","2022","Salvaguardia, canal W",2,"Placa (PL)","Accidental",1,1,1,0,0,"Alpinisme",42.695826094185,0.629442693170685
"258",395,"12","12","2022","Port Vell",-1,"Placa (PL)","Accidental",NA,1,1,0,0,"Esquí de muntanya",42.5719349745304,1.44339758239019
"259",370,"30","11","2022","Cap des Clòsos",2,"Placa (PL)","Accidental",NA,4,1,0,0,"Esquí de muntanya",42.7479576226407,0.933766701753283
"260",369,"29","11","2022","Escornacrabes",2,"Placa (PL)","Accidental",NA,2,2,0,0,"Esquí fora pista",42.692892691691,0.977031232445396
"261",428,"08","05","2024","Pique Longue du Vignemale",2,"Placa (PL)","Accidental",1,2,2,0,0,"Esquí de muntanya",42.773469,-0.145678
"262",411,"03","05","2024","Aneto",3,"Placa (PL)","Accidental",2,NA,1,0,0,"Esquí de muntanya",42.635868,0.657636
"263",427,"28","03","2024","Colouir N Pic de Font Freda",3,"Placa (PL)","Accidental",NA,2,1,1,0,"Esquí de muntanya",42.538899,1.793667
"264",409,"25","03","2024","Tuca de Literola",3,"Placa (PL)","Accidental",2,2,1,1,0,"Esquí de muntanya",42.67783,0.561747
"265",418,"24","03","2024","Torrent de la Balma",2,"Placa (PL)","Natural",1,1,1,0,1,"Excursionisme",42.3850874404816,2.19073139021129
"266",406,"10","03","2024","Pic de la Mine",3,"Placa (PL)","Accidental",NA,4,3,0,0,"Esquí de muntanya",42.531146,1.765743
"267",416,"09","03","2024","Astún. Pastores",3,"Placa (PL)","Accidental",2,3,3,0,0,"Esquí de pista",42.803318,-0.507407
"268",408,"05","03","2024","Pic de l'Estanyó",3,"Placa (PL)","Accidental",2.5,13,5,0,0,"Esquí de muntanya",42.611380192639,1.58673086508257
"269",405,"28","02","2024","Pic du Midi",4,"Placa (PL)","Accidental",2,1,1,1,0,"Taula de muntanya",42.933397,0.134231
"270",413,"28","02","2024","Astún. Llanos del Sol",3,"Placa (PL)","Accidental",2,2,1,0,0,"Esquí de pista",42.816933,-0.50197
"271",415,"28","02","2024","Astún. Llanos del Sol",3,"Placa (PL)","Accidental",2,3,3,0,0,"Esquí de pista",42.816933,-0.50197
"272",417,"28","02","2024","Arcalís",3,"Placa (PL)","Accidental",2,2,1,1,0,"Esquí fora pista",42.6273281155936,1.4883170899867
"273",402,"11","02","2024","Tuc Gran de Sendrosa",2,"Placa (PL)","Accidental",1,2,1,1,0,"Esquí de muntanya",42.6232845025593,0.945482535070257
"274",401,"13","01","2024","Pico Aspe",3,"Placa (PL)","Accidental",1,2,2,0,1,"Alpinisme",42.763861,-0.56511
"275",400,"09","01","2024","Baser Negre",2,"Placa (PL)","Accidental",1.5,2,1,0,0,"Taula de muntanya",42.6310539722271,1.47497880107446
"276",399,"08","01","2024","Malh Blanc de Tredòs",3,"Placa (PL)","Accidental",2,5,1,1,0,"Esquí de muntanya",42.65654133722,0.945806909251492
"277",412,"06","01","2024","Astún. Malacara",2,"Placa (PL)","Desconegut",1,2,2,0,0,"Esquí de pista",42.808845,-0.486794
"278",398,"07","12","2023","Refugi Sarradets",2,"Placa (PL)","Accidental",1.5,1,1,0,0,"Esquí de muntanya",42.7006044080808,-0.0504684448242188
"279",396,"03","12","2023","Ref Pòrt de Vénasque",2,"Placa (PL)","Desconegut",NA,2,2,0,0,"Raquetes",42.7043685672529,0.647428900962228
"280",397,"03","12","2023","Midi de Bigorra",2,"Puntual (PU)","Accidental",2,5,1,1,0,"Esquí de muntanya",42.932738,0.130613
